model_complexity,data_diversity,training_budget,domain_specificity,human_oversight_level,alignment_training,decision_quality
-1.0577109289559004,-0.9822940342546795,-0.8907488635522636,-1.1797767493745086,-0.07875288624464047,1.0,1.0427201359194682
0.822544912103189,0.058984221589597374,-1.4268265767813424,-0.029351702115694548,1.3055827158105235,0.0,0.3581941798880941
-1.2208436499710222,0.446872500802698,0.06933716171534797,0.39530725264933086,-0.7133109002802115,0.0,-3.7951918853856315
0.2088635950047554,-0.34254920085776497,0.8625434846151703,0.03302330719303323,-0.2619450064243539,0.0,0.44626528585110586
-1.9596701238797756,0.1704637709965709,-1.6949734385166126,1.3469412443889957,-2.336069605021263,0.0,-3.3439453687096883
-1.3281860488984305,-0.9627325652846123,0.8202323983059842,0.7740227740710525,1.7347627931235772,1.0,-1.167538586662526
0.19686123586912352,-0.20661127969604665,0.8173062037383262,-0.007480796740746615,-1.0704682430200712,0.0,0.3490409994736821
0.7384665799954104,0.6102161695892225,0.954085102156628,0.21668909749767315,0.3269108642391749,1.0,6.615366750677256
0.1713682811899705,0.15697296096843422,1.2184802148716865,0.2956655514819996,-0.10140782972186395,1.0,3.5961086815986443
-0.11564828238824053,-0.5865312695639355,2.202013924659616,0.40329960416682403,-0.09800096678333993,1.0,3.002682413018181
-0.3011036955892888,0.224216404290793,-0.3560920486190552,-1.825657995664608,0.809861984870875,0.0,1.261189771077761
-1.4785219903674274,0.714609790636618,0.10957158007785811,-0.30152629576934714,1.6712624603036346,1.0,0.6936475820964771
-0.7198442083947086,-2.049941278577478,-0.41643843324802554,-1.4844390681934263,0.25149366994199174,0.0,-3.791512789919386
-0.4606387709597875,1.1590740649558977,0.0019768447558107757,1.2782809474594865,0.6550780176305259,1.0,2.6794211027847705
1.0571222262189157,-0.336254738681072,1.5328733556363119,-0.06084952000292773,0.32889153672704086,0.0,0.7525833707431923
0.3436182895684614,0.42548993324023027,-1.3450144839306688,-0.19334094967962276,1.0175314239306263,0.0,1.5089857242105336
-1.763040155362734,1.197246923645228,-0.8610496721655755,0.8967973320332352,-0.46291637948632713,1.0,-2.3780926359109946
0.324083969394795,-1.371673697230466,1.3771809365045613,0.42232479744987467,1.075390554416414,1.0,4.408174594868464
-0.38508228041631654,-0.7094410024275466,1.0200365069020898,-1.1286345143792071,1.110499865647384,0.0,-1.1033661706673983
-0.6769220003059587,-0.2885486958757048,-0.363131646817078,-0.0709053625273688,1.0825370086829098,0.0,-3.5787641922891407
0.6116762888408679,-0.7837535211244283,0.8544020011207198,-0.33516697322638483,-0.660147867336476,0.0,-0.8147421901442014
1.030999522495951,1.7349365758368085,0.34121584249203324,-1.744532888606054,-0.16833763423719086,1.0,7.89896012078821
0.9312801191161986,-0.8567720938267928,1.500274609000988,-0.6902762332372047,0.23946698878043493,1.0,4.5902531400638376
-0.8392175232226385,-0.5555467794868666,0.07450959382677262,-0.18354032201646558,-1.3708420448290057,1.0,1.2327296678955397
-0.3092123758512146,0.20438903160297678,1.0256321138725824,-0.1149509314918426,1.5949202080860148,0.0,-0.4551081532772798
0.33126343140356396,-1.2021495260760888,2.64201191049262,-1.4822314236773086,-0.012276533502175885,1.0,4.604047404810764
0.9755451271223592,-0.39568071175626385,0.5980991550474662,1.1516655830474756,0.2839278876047216,1.0,6.207519410073973
-0.47917423784528995,0.31745326125017514,0.04932816579484362,-0.10210305889143893,-0.577004439727203,1.0,1.7637104888681616
-0.18565897666381712,-0.33286040438251124,0.7224469852209794,0.03755307666056291,-1.3268775593670228,1.0,1.4860932721451658
-1.1063349740060282,-0.09338685889994829,-0.3652808582038849,0.4006416383398367,-0.604029885474771,1.0,0.7783516424897077
-1.1962066240806708,-0.5293321124483709,2.387967705524732,-0.7880762539036712,0.21920418763358843,0.0,-3.120227561794307
0.812525822394198,-1.514470309180767,0.18007103769598148,0.45635597313269627,0.6734288127536935,0.0,0.7611463816803599
1.356240028570823,0.32159321133923857,-0.27293332022551287,-0.367074646018183,0.16179154060272016,0.0,3.7997202964294767
-0.07201012158033385,1.7549330716472415,-0.8356890050200362,-0.8965855406471915,0.3467240162419504,1.0,4.348333284380061
1.0035328978920242,0.01840163078343813,1.0972201916064384,0.5734474933553989,-0.33702637468137664,1.0,5.550389996740092
0.36163602504763415,0.22526411724754952,0.8671874128277388,1.4916738588018077,0.4962485662454281,0.0,0.037692731016728764
-0.6451197546051243,0.6927227551168594,-0.4973543714140932,0.7248293734858318,1.482832866385907,0.0,-1.1483515963845847
0.36139560550841393,-1.2693304965466992,0.5764513451224227,0.9229775651404308,0.7047894424389869,1.0,3.7106651335761063
1.5380365664659692,1.7025146581296056,-1.5085559682128564,-0.520630606562299,0.8095418882529403,1.0,10.840445548428313
-0.03582603910995154,0.20232879642280202,0.18497057507315626,-1.5976197291684564,0.29401639930663104,1.0,4.967647947172997
1.5646436558140062,1.631856899089109,0.4527563520766945,1.4901375220998412,-1.5031550695996019,1.0,12.011362934389872
-2.6197451040897444,-0.7330329955239894,1.7073298095592229,2.05451488940476,-1.0446665306312433,1.0,-8.328001395886007
0.8219025043752238,1.8180619225578247,-0.7708188027286894,1.542806773769682,0.4548758006638433,0.0,2.392749236255337
0.08704706823817122,0.7751554940347831,-1.2783526288023244,-0.3357859389797497,-0.010939051960085844,0.0,1.3130225663592907
-0.29900735046586746,0.5530400858523584,-0.8954279609250417,-1.1546343387288442,0.439842886472828,0.0,0.39242101776577487
0.0917607765355023,0.23402445435314795,-1.33656850031492,-1.0656826978195666,1.6764234178440736,0.0,1.3378383221737153
-1.9875689146008928,-0.24852861807444937,1.336657357758983,-1.6837325676140487,0.7260359992293337,1.0,1.5239875568278514
-0.21967188783751193,1.2005316584738726,1.5486392950240366,-0.10737861841004537,1.2588862057428216,0.0,-1.3431144195388716
0.3571125715117464,0.14035986984804696,0.3202165779488289,1.6056779580824545,0.09468138947073004,0.0,0.7715293771075431
1.477894044741516,-1.9670697035871523,1.221294945685148,-0.14166263187224326,-0.8072156774844398,0.0,2.956129404826526
-0.5182702182736474,-1.1171864617070024,0.13395838058023532,0.3023229003482749,-0.05786615921434102,0.0,-2.8229619717822994
-0.8084936028931876,-0.1858457521927473,-0.09511164770076601,1.3755969643042085,-0.8047518137191378,0.0,-0.754912069618175
-0.5017570435845365,0.3099989831655551,-0.33303761905376167,-0.40409531183239966,1.558294956772448,1.0,2.489259972806499
0.9154021177020741,-0.05658848889989584,-0.3103909913775655,2.035531456719595,0.7903910765354696,1.0,7.555468228191421
0.32875110965968446,1.2189707897936632,-1.5478015563090313,1.9920944074974534,0.5205124966282796,0.0,0.9287292898559387
-0.5297602037670388,-1.9511018640386248,0.26425476360733907,-0.13111133868048266,1.2359432022281034,1.0,1.5190878944026052
0.5132674331133561,0.1435879365051602,-0.040333910214043756,-0.5775342640192128,-2.0200564145232254,1.0,5.616550496755663
0.09707754934804039,-1.8179792253871547,0.7453607240778758,0.697238046390313,0.5881379513426596,0.0,-0.378434928342515
0.9686449905328892,0.7597122954841684,0.0935234964386097,-0.347524942518858,-1.3106457843043726,0.0,2.9967882042775926
-0.7020530938773524,-0.09445871444200275,-0.16270370156909178,-1.1565552170673363,-0.0072556984656611655,1.0,0.8749954271276801
-0.3276621465977682,0.41960997202411815,-0.8711930300076307,1.2812386535229803,-0.31170759246721447,0.0,-0.0004132988541545174
-0.39210815313215763,-0.8638829605897661,0.07215323682176132,1.21644738727708,0.6617366120969479,1.0,2.5336567667230043
-1.4635149481321186,1.279464931657751,0.738237230816162,0.15551160376356082,0.22818728896095541,1.0,3.452861385442722
0.29612027706457605,1.0417246640588513,-1.1433389910838607,-1.2628647537281779,1.3451171736117884,1.0,5.534355317635728
0.26105527217988933,0.5835443030118876,0.08747375368073924,-1.2295262512173861,-0.6018971609326136,1.0,3.2968900211204994
0.00511345664246089,-0.12951724686344077,0.23304295152948393,0.10722928841915275,0.7091143896332839,0.0,0.656857340962179
-0.23458713337514692,0.5798572852951321,-0.7180647836182643,-0.49987103450503223,0.16222321689883193,0.0,0.07671947033139725
-1.4153707420504142,-0.7068925679873489,-0.5878563049080002,-0.3410929321416082,-1.6352902700715526,0.0,-2.86191194716322
-0.42064532276535904,0.8555556590207121,0.23061084876621443,1.0219631550600035,-0.9186164585230326,1.0,3.7833522765444436
-0.3427145165267695,1.649480894323921,-1.133421018292623,0.7331793174225577,-0.1498780335221683,1.0,4.33131318351019
-0.8022772692216189,1.0706105599791862,0.34992371524939253,1.378142680497613,1.1122924498917277,1.0,2.3871272981303844
-0.16128571166600914,-0.7296024698074095,-0.8953543736592,-0.9906232233772576,0.4637230575571145,1.0,3.759182750528307
0.4040508568145384,0.3614173172731029,1.0628536930332164,-0.34319156868671197,-1.1675008238807143,1.0,4.9427075931954505
1.8861859012105302,-1.2931415437586478,2.3378277453883,0.7589816954601127,-0.14031622804715976,0.0,1.2950152758507052
0.17457781283183896,0.5723903111756757,-0.8607568017018197,0.44807834101289173,2.01780644879303,1.0,3.429972613905809
0.25755039072276437,0.45060341286253885,0.5342078623746747,1.5323803825876219,0.11122333484085803,1.0,4.5055552254028495
-0.07444591576616721,-1.869816339532164,-0.7267419048820193,0.4205367059040693,-0.32732557507239574,0.0,-1.9924665478688746
-1.9187712152990415,-1.1617838439123638,1.0409541737977894,1.8481091041055524,0.4917396407562205,1.0,-4.171826336378544
-0.026513875449216878,-0.28313889674376713,-1.265258409085215,0.5400178017231407,0.76339307958197,0.0,-1.5929334226748912
0.06023020994102644,-0.30085974714082625,0.48058675842771265,1.0621674475886602,-0.4561683474800591,0.0,1.2297001378775456
2.463242112485286,-1.2094769354188053,-0.8729889668893527,-0.32351494678445714,0.502574774371437,0.0,2.186185181690533
-0.19236096478112252,0.38897872935218375,-0.20698458909836875,0.014287211883989065,-0.32888949667080924,1.0,5.945255703372139
0.30154734233361247,0.2514736089405121,-1.031025275147307,0.9109444038394753,0.7193276018294383,0.0,2.70186047360664
-0.03471176970524331,-0.1942691319785193,0.8223504708957536,1.6129781705930544,0.16969315797128373,1.0,3.230216082436385
-1.168678037619532,-0.7557915001583629,-0.836980354439587,0.729236949310753,0.4819678270528922,1.0,-2.6987490462146546
1.1428228145150205,1.0487071264165635,0.5519642593318276,-0.08317177193461948,-0.7591835461675044,0.0,3.5303903735742437
0.7519330326867741,1.6554071130882952,-0.34409802826233293,1.3773350295283417,-0.8212863840728593,1.0,8.849175644665285
0.7910319470430469,-0.4835614838465371,-0.11447237179886294,-2.191978656279881,0.9454973046593947,1.0,2.4043081224014147
-0.9093874547947389,-0.6121669171548207,0.14775590740012853,-1.4222345015068736,-0.07939638138549375,0.0,-2.38972861699754
1.4027943109360992,0.4912076654119963,-0.7618246716588487,0.681634223668389,0.2850347420993615,0.0,2.6894821534073783
-1.4018510627922809,-0.35802937974698623,0.2103671135408869,0.014108356253124855,-0.30639542708651957,1.0,-1.4034139653831077
0.5868570938002703,-0.13939720066323416,1.530334564354411,0.6055136511241652,0.898726774013644,1.0,4.983543124147408
2.1904556258099785,0.7396531517246714,-0.7780947858327143,0.06440752243194205,-0.6078099800296577,1.0,9.90162630126758
-0.9905363251306883,-1.9093560875072928,1.1718101432738448,0.5709456946038727,-0.13560123990088283,1.0,2.8650378271870065
-0.5662977296027719,1.3183023248526693,1.4980976334877842,-0.8144028209931906,0.7859928127031317,0.0,-0.21587151761929246
0.09965136508764122,0.07268052432934134,-0.816154989028044,0.5704860860796908,1.172967699164266,0.0,0.7491085704463798
-0.5034756541161992,-0.4114931445621802,-1.455054605090552,0.9944145282075845,-0.5237592910266834,0.0,-1.4613962316708642
-1.5506634310661327,-0.08923415422144892,0.3019609001717647,1.2205506039312326,1.959683981955883,1.0,-1.8674280783533548
0.06856297480602733,-0.03757064497948127,-0.547407522766873,2.0135542946486997,0.3132416936936163,1.0,4.172423734060623
-1.0623037137261049,-1.7312013034449254,1.8686032191630024,0.24409844350238658,-1.0429282618087377,1.0,1.3377020404482778
0.4735924306351816,1.494938227453236,0.0348075404998322,0.2739110868471789,0.36905204858996804,1.0,7.77921614352455
-0.9194242342338032,0.041325632270618466,-0.8021994080351792,-1.5231724641738478,-0.3829992144834577,1.0,2.424451052594906
1.5499344050175394,0.4430021304473752,-1.1471595110117114,-0.531411401138425,0.4340684871831768,1.0,7.715242430339439
-0.7832532923362371,0.9515497705740428,1.0899049590908303,-0.19308207400661265,-0.04285624766033802,1.0,3.0311162394312583
-0.3220615162056756,-1.0211624575603002,-0.5711839740841865,1.050319552276355,0.07427369019014479,0.0,-2.834994669255872
0.8135172173696698,0.47347189903522846,0.04382879946042826,-0.6110011240896291,-0.9115933765861459,0.0,2.2501345343365147
-1.2308643164339552,-0.26764109089879357,0.9558027451124809,0.7963400197488324,0.99006123071636,1.0,-0.6873899073795631
0.22745993460412942,0.8467707752164937,-0.4842583519308302,-0.0016217169633801235,-1.1561273671510321,1.0,6.008880800954431
1.307142754282428,-2.1272274203514954,-0.04592882874016064,-0.1771681151147619,-1.1087648954049951,0.0,1.5208520839718496
-1.6074832345612275,-0.099094300241269,-0.016568409822520076,0.24889396913325643,0.36736034914748666,0.0,-3.5963197837579806
0.1846338585323042,-0.6028206557839616,0.6833245115160919,-0.39115637225284255,1.6028442471779696,1.0,3.223738648137796
0.25988279424842353,0.4322629506341555,0.5907443355103258,-0.4290372480926655,-0.3525930970644072,0.0,0.5945091208071407
0.7818228717773104,0.47004418736820214,-0.22011373125482853,-1.7047859057901145,0.7009723227039657,0.0,2.556258256050906
-1.236950710878082,-0.7076258948220261,0.06364906149651771,-0.24795420732788961,1.0733401768635453,0.0,-3.670076906971138
-1.3204566130842763,-0.7121738641760436,-0.3717790115234884,-0.4799681461487265,0.8146844372940691,1.0,-0.04772899435609412
0.5219415656168976,-0.11066536855732945,-1.4776124069194447,-0.5159809893490795,-0.31120828917368143,1.0,5.552505582048502
0.29698467323318606,-0.8966422273152082,0.2576008573981294,0.41687306259004037,-1.0910467171940745,0.0,-1.2872424722534332
0.25049285034587654,0.8419836954521269,1.8921917608330678,0.6586319527905097,-2.207547565671355,1.0,6.389977388212401
0.3464482094969757,-0.36920720044744615,-0.8837191406910628,0.2321945046423276,-0.26284049946239324,0.0,0.18479234433429023
-0.6800247215784908,-2.9069882193216414,-0.773029709602703,0.9954151904494745,1.1780873685621747,0.0,0.3124567454859417
0.23225369716100355,-0.3748220566218061,-0.8707277716437414,0.5755619258303651,-1.124165984761934,1.0,3.5496450052015023
0.29307247329868125,-1.0385438208439723,0.7245917787231225,-0.29505618980564213,0.7002098475187654,0.0,-0.011189718908396151
-0.7143514180263678,-1.6312758154609455,0.4484854541964401,-0.46285628571437976,-0.9501525300518722,0.0,-2.910606893987253
1.8657745111447566,-1.2374266382225725,-0.1585376924164567,0.31282223676684645,0.10607257638683824,1.0,6.756269672529774
0.4738329209117875,0.10940847183297006,-0.918019061638965,0.5737671099019008,0.7077916141550177,1.0,4.663114808256222
-1.1913034972026486,1.3286408282482312,0.0923767916399243,1.3978443070314983,-0.6594954368384278,0.0,-0.045900862355036764
0.6565536086338297,0.31318447386498,-1.5646221273358043,1.1911730449400957,0.17048468069691408,0.0,1.3425474055132232
-0.9746816702273214,-0.6065033882157397,0.14342656685749322,-0.541473006507169,-0.4150913367253287,1.0,-1.5966373928102366
0.787084603742452,0.4559041951707027,0.8715243860879341,-0.10200628012726169,0.7051486589381767,1.0,6.304486943891902
1.158595579007404,-0.45909031021899177,-1.2511991366336779,0.67101780491777,0.2353171684846372,0.0,0.5601556696843439
-0.8206823183517105,-0.6946003691631446,-1.5325182768296637,1.067997778058972,0.05650767442926739,0.0,-2.469664579795809
0.9633761292443218,-1.1543626682329844,1.5794378916948595,0.9389694687047921,1.5583499601419777,1.0,7.667426286261201
0.4127809269364983,-1.7518288067517191,-0.6117596395045849,-0.06387783283134668,0.6623061423683021,0.0,0.11953167870774573
0.82206015999449,-0.3899237065594453,1.135947845943822,-1.2540226524285165,-0.6903518661262891,1.0,5.945934412521942
1.8967929826539474,0.15805348992013185,-0.1539976651978317,-0.9989363762455913,-0.08586390079776185,1.0,6.57342274848742
-0.2453881160028705,-0.09662367001488972,-0.16195481694132746,0.2726335143194143,-0.07589878507966075,1.0,2.4893714878143136
-0.7537361643574896,-0.4159669279473586,0.43841269949664524,0.34222557942434556,0.0803195726252119,1.0,-0.31784114473404923
-0.8895144296255233,-0.9457460606967811,-0.8839988567464406,-1.098679373434385,2.524509276607495,0.0,-3.6794728661768104
-0.8158102849654383,0.6082461916849685,0.13249714349564554,0.04456961088927163,0.37085189271099683,1.0,1.3744928759631692
-0.0771017094141042,-1.317131919946585,-0.38148941482409277,0.6312243569717831,-2.035902570104776,0.0,-2.9129253826885364
0.3411519748166439,0.7760279138434754,-1.3204934434050315,-1.1512266575071441,-0.5427989717169651,1.0,6.839161714270384
0.27669079933001905,-1.0022170189267248,0.3374820747263991,1.1049972018044145,-1.9323720874958086,1.0,1.6504388928249067
0.8271832490360238,-0.752435237353035,-0.26330780687791616,-0.37753114855982517,-0.3297982570458398,0.0,1.9993775431685694
0.01300189187790702,-1.466785190615677,-0.1570248284447078,1.257613112576651,-1.9873102297264285,0.0,-0.2198308660978947
1.4535340771573169,-0.5014021468856367,-1.2101609434141578,-0.5334524457759005,-0.871590471068428,0.0,2.685877479926611
-0.2646568332379561,0.9753124584779789,1.5914003677628041,-1.026625482884179,-1.5207215296341199,1.0,3.5936327107747292
2.720169166589619,0.5156280884439565,0.8767141863861161,-0.4581369898417196,0.38416017796747753,1.0,8.548372378226802
0.6256673477650062,0.9784221120280351,0.9641558841719786,-0.09514812307732015,0.0005393626288786419,0.0,1.9473571410008645
-0.8571575564162826,0.5221425459339358,-0.305444702441682,-0.3884799067714809,0.3029623074987311,0.0,-0.34108714887534763
-1.0708924980611123,-1.1036698285303692,-1.7291828895034203,-0.21600142157311336,-0.1045513885685264,0.0,-3.4780203213148106
0.4824724152431853,-0.33078922432755736,1.9529173824895107,0.33396514967619034,-1.3942977502044178,0.0,-0.565739015154314
-0.2234627853258509,-0.7801991291174627,-0.061097508005868134,-0.17117936979639942,0.5135213692547353,0.0,-0.3538522392575085
0.714000494092092,1.3305749040390402,-0.7487997960200538,-0.06611239395200703,1.9222245602694528,1.0,9.430617214071635
0.47323762457354485,-1.1967886464263116,0.4168015744831139,-1.709226399202596,0.40921257860654675,1.0,3.2410748053521994
-0.07282891265687277,0.8936976893891109,1.1671207880032974,0.3916980160104727,-0.425924599317566,1.0,4.954698451519442
-0.846793718068405,0.8929538701087693,-0.023050556085466193,-0.08920329769166797,-1.428067176105445,1.0,1.3253855968083381
-1.5148472246858646,1.8296202017160872,1.2785751679393744,1.610292980482871,-0.9080669707599653,1.0,0.2688977328488442
-0.4465149520670211,-0.40968659262949736,1.0829999385168685,-0.9395651672539582,0.45303965657205897,0.0,-0.9800727401136672
0.8563987943234723,0.7123221595801621,-1.0763811874020583,-1.8082953284995145,1.073118026799375,0.0,3.04804370278389
0.21409374413020396,2.2816518365388427,-0.6737901056594764,0.6180684939300419,0.26086617472197593,0.0,1.0572255616426691
-1.245738778711988,-0.6176416769336966,0.9575371632797675,0.3465270183130004,0.7998872897059834,1.0,-1.1186814538608996
0.173180925851182,-1.5350402475323597,-2.712612563810438,-1.0084330205311458,0.7076782440272429,0.0,-1.5998901140943567
0.3853173797288368,-1.8800100339077637,-0.14945569316498877,-1.5297489550040915,0.5065343913859176,0.0,-0.9366896656164028
-0.883857436201133,0.7127120288613313,-1.4308312016246718,1.53739673068429,-0.6584735952612559,1.0,1.6803968125683646
0.1537251059455279,-1.8831502080585838,-0.47655380143352466,1.4141103906067818,0.17392351197515246,1.0,2.4745959230698267
0.058208718445999896,-0.37231905293792283,-0.29882008902920415,-2.4874567587061294,-0.8483778038821382,1.0,2.9935246798008235
-1.142970297830623,0.4373131870389607,-0.35824437790750796,-0.45822302925650094,0.01742895295810179,0.0,-1.3007045119221343
0.3577873603482833,0.18517553682991406,-0.5522612521126086,1.6641920547838993,0.3308635310669119,1.0,4.6802692721997206
0.5607845263682344,0.42544486418417227,-1.097143649628814,-0.47606255777786693,1.6787838073868548,1.0,5.048154041679879
1.083051243175277,0.22228985580085406,2.291911266818686,-0.49061223402665266,-1.3097319743676321,0.0,2.046403615675151
1.053802052034903,1.2788658133133932,1.8674620041613508,-0.28275932762936834,0.4815076309913054,1.0,7.8689731971256105
-1.377669367957091,-0.952316380738797,-1.162065820256283,-1.1208969737681593,1.4812365916235948,0.0,-3.9715960393399934
-0.9378250399151228,-0.6769951384585313,1.5821167513035672,-1.7047757442280442,0.7588477658387964,1.0,1.665878106590656
0.5150352672086598,-0.772659445270824,-0.3994654904728529,1.0525473107347487,0.8329454428250415,1.0,2.4926320320639013
0.5137859509122088,0.8301918118626102,0.12918747333171046,-1.8429369062476757,0.5876949018678121,1.0,6.251733341484581
0.5150476863060479,0.9003985883950636,-0.06327395989691587,0.2472714521087559,1.2983344897754168,1.0,6.300669556992336
3.852731490654721,0.4512253193185082,-0.6597486412539658,0.8865794927576496,-1.087478168112368,0.0,10.29252897058009
0.570890510693167,1.1834936668899279,0.9838523436061467,-1.4512262989011584,-1.3859266659702465,1.0,5.293470732395606
1.135565640180599,-1.1780408673763807,0.1258865305766578,-0.9242684025950716,-0.006334140465255962,1.0,4.14285969320728
0.9540017634932023,1.667224111551137,-0.4765514232192414,1.21317918839159,-2.16116210357171,1.0,9.679602156626053
0.651391251305798,1.5232386217122582,-1.3045894438004726,0.5328917202270399,1.2306458041780113,1.0,8.624108451768238
-0.3152692446403456,0.7356219972457467,-0.8935950137191204,-0.6172857068788872,1.2207151954954414,0.0,-1.574733152789677
0.7589692204932674,1.78179890877106,-1.6413801156020968,1.202249003361171,-0.4333505550845262,0.0,2.1555705264857696
-0.7728252145375718,-1.6566232076777738,0.012223548415169466,1.2065357234543024,-0.37077059666050965,0.0,-2.4488089689127754
-0.23681860674000887,-0.5244481362626519,-1.1966655922843958,0.2690526930157071,-0.07234747515067134,1.0,1.2368968457666583
-0.48536354782910346,-0.7353034606819523,-0.26556051251854124,-0.9001602278736629,0.05202065043961975,0.0,-0.6069190811181675
0.08187413938632256,0.7214793237573432,1.3701018536103708,-0.4134487034717953,0.1271739191942854,1.0,4.49516577847551
2.3146585666735087,-1.0501407396021456,1.1992995729215856,0.28638674395539016,0.5582321068783032,0.0,2.4287040645736653
-1.867265192591748,0.7574951493374855,-0.03227689410261781,-0.18859482914748824,-0.17262635300847812,0.0,-2.093630607684031
0.6862601903745135,1.3705361439967134,-0.08708472614314992,0.9389571782348514,0.943193303477794,0.0,4.450160049063341
-1.6127158711896517,0.6952029000839993,1.879874549421008,-1.5297740801093362,0.4459477771253033,1.0,2.865738375738279
-0.47193186578943347,0.2837510236615011,0.5207561203587112,-1.4942635290662387,-0.6069634458726355,1.0,4.4933907027671145
1.088950596967366,-0.9878733409007492,-0.3278064598765229,0.18087111148243243,1.3351126678040974,1.0,7.492317530287382
0.06428001909546277,-0.8468509661253646,-1.426018117120452,-0.49154441380690456,-1.358256986122487,1.0,1.9643983099762716
-1.0777447779293061,1.2496189052966666,0.39387321816474324,-0.6270486146977409,-0.09216581082147648,1.0,4.28940985368158
-0.7153037092599682,0.7793490039053323,0.8293237725828624,-1.7680567191743972,0.9669174010754679,1.0,2.4008811587955474
0.6795977489346758,-0.03901951937754412,-0.6316515245136439,0.019545844798181757,-0.7230731049121446,1.0,5.727918252299532
-0.7303666317171367,-0.41790954576589057,0.2912027551380325,-0.05275510800076566,0.30955564676715147,0.0,-2.140827343227624
0.21645858958197486,-2.025807873111377,-0.3635732949150291,0.6534789819517407,0.543339596999048,0.0,0.3284834512844199
0.045571839903813784,-1.0708524186844388,-0.18403239919900272,0.0689061331209721,-0.860523867981239,0.0,-0.05301898579874842
